model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.0,False,0.8348000347614288
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.0,False,0.8744000375270844
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.830400037765503
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.1,False,0.8710000395774842
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.8320000350475312
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.1,False,0.8702000379562378
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.8308000445365906
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.1,False,0.8700000464916229
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.8300000429153442
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.1,False,0.8698000490665436
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.8250000476837158
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.2,False,0.8616000354290009
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.8260000288486481
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.2,False,0.8660000383853912
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.8246000409126282
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.2,False,0.8634000301361084
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.8292000412940979
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.2,False,0.8654000461101532
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.8210000276565552
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.3,False,0.8582000374794007
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.8220000445842743
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.3,False,0.8578000366687775
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.8198000371456147
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.3,False,0.8570000410079956
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.8230000436306
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.3,False,0.8568000316619873
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.8202000379562377
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.4,False,0.8536000430583954
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.8184000372886657
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.8550000309944152
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.8172000408172607
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.4,False,0.8538000345230102
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.8180000245571136
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.4,False,0.8536000430583954
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.8144000411033631
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.1,0.5,False,0.8474000334739685
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8098000347614288
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8460000336170197
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.8128000319004058
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.1,0.5,False,0.846200042963028
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.8168000340461731
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.1,0.5,False,0.8456000328063965
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.8308000504970551
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.0,False,0.8736000478267669
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.8306000351905822
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.0,False,0.8736000299453736
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.828400045633316
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.0,False,0.8744000375270844
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.8336000382900238
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.0,False,0.871800035238266
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.8304000496864319
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.1,False,0.8704000413417816
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.8274000525474549
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.1,False,0.8682000458240509
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.8288000464439392
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.1,False,0.8666000366210938
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.8296000480651855
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.1,False,0.8708000481128693
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.8244000375270844
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.2,False,0.8600000381469727
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.8284000396728516
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.2,False,0.8612000346183777
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.8244000554084778
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.2,False,0.8626000463962555
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.8228000462055206
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.2,False,0.8610000252723694
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.8188000321388245
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.3,False,0.8572000384330749
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.8230000317096711
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.3,False,0.8592000424861908
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.8220000505447388
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.3,False,0.8564000368118286
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.8240000367164612
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.3,False,0.8590000391006469
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.8196000337600708
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.4,False,0.8548000454902649
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8172000408172607
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8500000417232514
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.8166000306606293
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.4,False,0.854000037908554
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.8198000371456147
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.4,False,0.8538000464439393
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.8114000380039215
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.2,0.5,False,0.8472000360488892
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8144000351428986
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8444000363349915
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.8092000365257264
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.2,0.5,False,0.8448000431060791
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.811400032043457
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.2,0.5,False,0.8448000490665436
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.8326000332832336
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.0,False,0.8752000451087951
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.834000039100647
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.0,False,0.8720000267028809
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.8312000453472137
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.0,False,0.8732000350952148
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.8358000457286835
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.0,False,0.8728000342845916
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.8274000465869904
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.1,False,0.8694000363349914
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.8314000427722931
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.1,False,0.8696000337600708
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.8286000430583954
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.1,False,0.8694000363349914
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.8320000410079956
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.1,False,0.8666000366210938
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.8228000462055206
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.2,False,0.8630000412464142
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.8258000373840332
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.2,False,0.8618000268936157
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.8232000350952149
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.2,False,0.8604000389575959
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.8286000430583954
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.2,False,0.8622000336647033
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.8178000271320343
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.3,False,0.8586000442504883
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.8218000531196594
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.3,False,0.8570000410079956
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.8196000277996063
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.3,False,0.8560000419616699
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.8228000462055206
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.3,False,0.8572000324726105
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.8164000451564789
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.4,False,0.8552000403404236
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8178000330924988
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8528000473976135
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.8134000480175019
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.4,False,0.8542000412940979
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.8208000481128692
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.4,False,0.8500000476837158
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.8122000396251678
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.3,0.5,False,0.843600046634674
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8156000435352325
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8426000416278839
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.8074000358581543
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.3,0.5,False,0.843200045824051
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.8106000483036041
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.3,0.5,False,0.8436000347137451
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.8324000418186188
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.0,False,0.8738000333309174
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.8336000442504883
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.0,False,0.8712000370025634
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.8296000480651855
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.0,False,0.8742000341415406
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.8320000410079956
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.0,False,0.8736000418663025
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.8280000448226928
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.1,False,0.8694000363349914
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.8284000515937805
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.1,False,0.867600041627884
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.8270000457763672
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.1,False,0.8636000454425812
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.8294000446796417
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.1,False,0.868000042438507
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.8224000453948974
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.2,False,0.8590000391006469
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.824200040102005
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.2,False,0.8628000319004059
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.8202000319957733
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.2,False,0.8610000312328339
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.8242000460624694
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.2,False,0.8602000415325165
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.8188000380992889
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.3,False,0.8582000494003296
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.8230000436306
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.8542000353336334
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.8174000382423401
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.8566000521183014
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.8196000397205353
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.8582000434398651
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.8138000309467316
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.8556000471115113
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.817000025510788
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8520000398159027
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.8130000352859497
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.8550000488758087
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.8192000329494477
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.853400033712387
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.8116000413894653
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.8454000413417816
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8116000354290008
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8406000375747681
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.8098000347614288
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.8422000467777252
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.813200032711029
SemiGCon,PubMed,50,1,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.8438000380992889
SemiGCon,PubMed,20,1,0.5,0.001,0.0,0.01,0.01,256,0.5,0.0,False,0.8316000461578369
