model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,feat_mask_rate,edge_drop_rate,mlp_use,val_acc
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.4,False,0.8200000405311585
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8294000446796417
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.8458000302314759
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.4,False,0.840600049495697
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8254000306129455
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8528000473976135
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.4,False,0.8432000398635864
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8110000431537628
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8478000402450562
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.8484000325202942
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.8038000404834748
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.8418000400066376
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.4,False,0.8524000465869903
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.0,0.5,False,0.8298000454902649
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.0,0.5,False,0.8206000387668609
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.0,0.5,False,0.7936000406742096
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8374000489711761
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8360000431537629
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.1,0.5,False,0.8312000453472137
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8364000439643859
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8460000455379486
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.2,0.5,False,0.8420000433921814
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.828400045633316
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8486000418663024
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.3,0.5,False,0.8478000402450562
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8154000401496887
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8518000364303588
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.8468000411987304
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.8034000396728516
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.8372000336647034
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,256,0.5,0.5,False,0.8482000350952148
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.5244000196456909
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.460000017285347
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.0,False,0.46280001699924467
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.8166000366210937
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.7832000374794006
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.0,False,0.7664000391960144
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.8390000402927399
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.8226000428199768
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.0,False,0.8104000329971314
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.8350000441074371
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.8364000439643859
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.0,False,0.8302000403404236
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.8286000430583954
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.8514000356197358
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.0,False,0.8336000382900238
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.0,False,0.8168000340461731
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.0,False,0.8504000306129456
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.0,False,0.8488000512123108
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.7238000392913818
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.7272000312805176
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.1,False,0.7156000256538391
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.8258000373840332
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.798600047826767
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.1,False,0.773000031709671
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.8450000405311584
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.8310000419616699
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.1,False,0.8106000304222107
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.8406000375747681
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.8434000432491302
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.1,False,0.8354000449180603
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.829600042104721
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.851600044965744
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.1,False,0.84000004529953
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.1,False,0.8170000433921814
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.1,False,0.8542000472545623
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.1,False,0.8478000402450562
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.7686000347137452
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.7630000293254853
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.2,False,0.7608000278472901
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.8242000460624694
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.8106000304222107
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.2,False,0.7936000347137451
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.847400039434433
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.8314000368118286
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.2,False,0.8228000462055206
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.8422000467777252
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.8408000469207764
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.2,False,0.8372000455856323
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.8330000460147857
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.8516000390052796
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.2,False,0.840600049495697
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.2,False,0.8262000381946564
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.2,False,0.851600033044815
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.2,False,0.8496000468730927
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.7944000363349915
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.7856000423431396
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.3,False,0.7720000386238098
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.8334000408649445
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.8264000296592713
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.3,False,0.8084000408649444
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.845000046491623
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.8364000380039215
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.3,False,0.8318000435829163
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.842000025510788
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.8438000380992889
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.3,False,0.8446000397205353
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.8270000398159028
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.8546000361442566
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.3,False,0.8438000380992889
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.8216000437736511
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.8502000391483306
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.3,False,0.8502000391483306
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.8120000481605529
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.799200040102005
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.4,False,0.7810000300407409
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.8476000428199768
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.8356000363826752
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.4,False,0.8204000413417816
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.8472000420093536
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.8390000462532043
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.4,False,0.8376000344753265
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.8404000401496887
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.8500000417232514
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.4,False,0.8464000344276428
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.8314000427722931
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.851600044965744
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.4,False,0.8470000386238098
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.822400039434433
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.8538000285625458
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.4,False,0.8548000454902649
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.8306000471115113
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.8080000400543212
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.0,0.5,False,0.7954000413417817
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.8484000384807586
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.8408000469207764
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.1,0.5,False,0.8262000501155853
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.8474000453948974
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.845600038766861
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.2,0.5,False,0.8404000401496887
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.8390000402927399
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.8464000463485718
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.3,0.5,False,0.846800047159195
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.830400037765503
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.8520000338554382
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.4,0.5,False,0.846200042963028
CLGR,PubMed,20,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.8232000470161438
CLGR,PubMed,50,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.8506000399589538
CLGR,PubMed,100,2,0.5,0.001,0.0,0.01,0.0001,512,0.5,0.5,False,0.8522000432014465
